"","precinct","rec_yr","boro","adams","trunc_rate","subst_rate","subst_count","trunc_count","ln_sr","ln_tr","comp_count","pct_pop","pop_white","pop_nhwhite","pop_black","pop_nhblack","pop_hisp","pop_nonhisp","pop_asian","pop_nhasian","pop_nat","pop_birac","share_wh","share_nhwh","share_bl","share_nhbl","share_hisp","share_nonhisp","share_asian","share_nat","share_bir","comp_rate_p100k"
"516","67",2018,"Queens",0,100,0,0,1,-Inf,4.60517018598809,1,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,0.615589180404565
"517","67",2019,"Bronx",0,0,0,0,0,-Inf,-Inf,1,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,0.615589180404565
"518","67",2019,"Brooklyn",0,49.1379310344828,12.9310344827586,15,57,2.55963019598394,3.89463126271628,116,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,71.4083449269296
"519","67",2020,"Brooklyn",0,45.4545454545455,11.1111111111111,11,45,2.40794560865187,3.81671282562382,99,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,60.9433288600519
"520","67",2021,"Brooklyn",0,36.9565217391304,16.304347826087,15,34,2.79143181004126,3.60974213355521,92,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,56.63420459722
"521","67",2022,"Brooklyn",1,42.1686746987952,10.8433734939759,9,35,2.38355415552771,3.74167763968091,83,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,51.0939019735789
"522","67",2023,"Brooklyn",1,52.6315789473684,7.89473684210526,6,40,2.06619631492982,3.9633162998157,76,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,46.784777710747
"523","67",2024,"Brooklyn",1,54.5454545454545,0,0,6,-Inf,3.99903438241778,11,162446,6751,5837,130621,127289,13313,149133,3090,3036,571,14528,0.041558426,0.03593194,0.804088743336247,0.783577312,0.081953388,0.91804661241274,0.0190217056745011,0.003515014,0.089432796,6.77148098445022
"524","68",2017,"Brooklyn",0,52.1739130434783,4.34782608695652,2,24,1.46967597005894,3.95458261984694,46,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,33.8058807534302
"525","68",2018,"Brooklyn",0,54.5454545454545,12.1212121212121,4,18,2.4949569856415,3.99903438241778,33,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,24.2520448883304
"526","68",2019,"Brooklyn",0,54,6,3,27,1.79175946922805,3.98898404656427,50,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,36.7455225580763
"527","68",2019,"Manhattan",0,100,0,0,1,-Inf,4.60517018598809,1,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,0.734910451161526
"528","68",2020,"Brooklyn",0,62.5,0,0,20,-Inf,4.13516655674236,32,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,23.5171344371688
"529","68",2021,"Brooklyn",0,32.4324324324324,13.5135135135135,5,12,2.60369018577797,3.47915892313187,37,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,27.1916866929765
"530","68",2022,"Brooklyn",1,35.4838709677419,6.45161290322581,2,11,1.86433016206289,3.56907825430132,31,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,22.7822239860073
"531","68",2023,"Brooklyn",1,57.1428571428571,4.76190476190476,1,12,1.56064774826467,4.04555439805267,21,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,15.433119474392
"532","68",2024,"Brooklyn",1,45.4545454545455,0,0,5,-Inf,3.81671282562382,11,136071,72917,69293,2802,2356,23233,112838,36818,36619,991,9874,0.53587465367345,0.509241498923356,0.020592190841546,0.0173144902293655,0.170741745118357,0.829258254881643,0.270579329908651,0.007282963,0.072565058,8.08401496277678
"533","69",2017,"Brooklyn",0,36,10,5,18,2.30258509299405,3.58351893845611,50,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,55.0885272633121
"534","69",2017,"Queens",0,0,0,0,0,-Inf,-Inf,1,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,1.10177054526624
"535","69",2018,"Brooklyn",0,51.6666666666667,8.33333333333333,5,31,2.12026353620009,3.94481282825114,60,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,66.1062327159746
"536","69",2019,"Brooklyn",0,62.0689655172414,6.89655172413793,4,36,1.93102153656156,4.12824611389778,58,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,63.9026916254421
"537","69",2020,"Brooklyn",0,35.2941176470588,2.94117647058824,1,12,1.07880966137193,3.56371631115993,34,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,37.4601985390523
"538","69",2021,"Brooklyn",0,27.2727272727273,15.9090909090909,7,12,2.76689070112514,3.30588720185783,44,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,48.4779039917147
"539","69",2022,"Brooklyn",1,48.8372093023256,9.30232558139535,4,21,2.23026443141442,3.88849250801795,43,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,47.3761334464484
"540","69",2023,"Brooklyn",1,43.1818181818182,6.81818181818182,3,19,1.91959284073794,3.76541953123627,44,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,48.4779039917147
"541","69",2024,"Brooklyn",1,50,0,0,7,-Inf,3.91202300542815,14,90763,4138,3455,73947,72127,7594,83169,1900,1865,223,6960,0.045591265,0.038066172,0.814726265108029,0.794674041184183,0.083668455,0.916331544792482,0.0209336403600586,0.002456948,0.07668323,15.4247876337274
"542","70",2017,"Brooklyn",0,57.1428571428571,5.71428571428571,4,40,1.74296930505862,4.04555439805267,70,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,42.5356083807302
"543","70",2018,"Brooklyn",0,47.5609756097561,7.31707317073171,6,39,1.99021040795189,3.86201258485348,82,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,49.8274269602839
"544","70",2019,"Brooklyn",0,42.6666666666667,12,9,32,2.484906649788,3.75341797525151,75,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,45.5738661222109
"545","70",2020,"Brooklyn",0,36.2068965517241,18.9655172413793,11,21,2.94262244824004,3.58924961316509,58,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,35.2437898011764
"546","70",2021,"Brooklyn",0,34.8837209302326,16.2790697674419,7,15,2.78988021934984,3.55202027139674,43,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,26.1290165767342
"547","70",2022,"Brooklyn",1,40.6779661016949,10.1694915254237,6,24,2.31939221131043,3.70568657243032,59,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,35.8514413494726
"548","70",2023,"Brooklyn",1,57.1428571428571,3.57142857142857,2,32,1.27296567581289,4.04555439805267,56,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,34.0284867045841
"549","70",2024,"Brooklyn",1,70,0,0,7,-Inf,4.24849524204936,10,164568,63923,61736,48574,46445,24726,139842,21485,21317,1214,13928,0.388429099217345,0.375139759856108,0.295160663069369,0.282223761606145,0.150247921831705,0.849752078168295,0.130553935151427,0.00737689,0.084633708,6.07651548296145
"550","71",2017,"Brooklyn",0,43.6619718309859,5.63380281690141,4,31,1.72878467006667,3.77647751343192,71,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,69.6078431372549
"551","71",2018,"Brooklyn",0,44,13.3333333333333,10,33,2.59026716544583,3.78418963391826,75,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,73.5294117647059
"552","71",2019,"Brooklyn",0,40.5063291139241,11.3924050632911,9,32,2.43294691085729,3.7014582363208,79,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,77.4509803921569
"553","71",2020,"Brooklyn",0,41.5094339622642,0,0,22,-Inf,3.72592072579429,53,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,51.9607843137255
"554","71",2021,"Brooklyn",0,26.4150943396226,16.9811320754717,9,14,2.83210284977219,3.27393560205123,53,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,51.9607843137255
"555","71",2022,"Brooklyn",1,36.9565217391304,13.0434782608696,6,17,2.56828825872705,3.60974213355521,46,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,45.0980392156863
"556","71",2023,"Brooklyn",1,64.5161290322581,6.45161290322581,2,20,1.86433016206289,4.16691525505694,31,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,30.3921568627451
"557","71",2024,"Brooklyn",1,45.4545454545455,0,0,5,-Inf,3.81671282562382,11,102000,29584,28532,54740,52807,10478,91522,2708,2640,335,8716,0.290039215686274,0.279725490196078,0.536666666666667,0.51771568627451,0.102725490196078,0.897274509803922,0.0265490196078431,0.003284314,0.08545098,10.7843137254902
"558","72",2017,"Brooklyn",0,48.8372093023256,4.65116279069767,2,21,1.53711725085447,3.88849250801795,43,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,32.2750131351798
"559","72",2018,"Brooklyn",0,47.3684210526316,2.63157894736842,1,18,0.967584026261705,3.85795578415787,38,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,28.5221046310891
"560","72",2019,"Brooklyn",0,57.6271186440678,8.47457627118644,5,34,2.13707065451647,4.05399326669853,59,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,44.2843203482699
"561","72",2020,"Brooklyn",0,60.7142857142857,7.14285714285714,2,17,1.96611285637283,4.1061790198691,28,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,21.0162876229078
"562","72",2021,"Brooklyn",0,48.1481481481481,7.40740740740741,2,13,2.00248050054371,3.8742826774453,27,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,20.2657059220896
"563","72",2022,"Brooklyn",1,25,21.875,7,8,3.08534443224368,3.2188758248682,32,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,24.0186144261803
"564","72",2023,"Brooklyn",1,52.7777777777778,8.33333333333333,3,19,2.12026353620009,3.96609022669842,36,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,27.0209412294528
"565","72",2024,"Brooklyn",1,42.8571428571429,0,0,6,-Inf,3.75787232560089,14,133230,37667,31915,5424,4209,52310,80920,40609,40415,2815,13511,0.282721609247167,0.239548149816107,0.0407115514523756,0.031591984,0.392629287697966,0.607370712302034,0.304803722885236,0.0211288748780305,0.101411093597538,10.5081438114539
"566","73",2017,"Brooklyn",0,42.7083333333333,3.125,3,41,1.13943428318836,3.75439406122456,96,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,97.4559925283739
"567","73",2018,"Brooklyn",0,66.3865546218487,3.36134453781513,4,79,1.21234105399645,4.19549454534358,119,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,120.80482407163
"568","73",2019,"Brooklyn",0,60.1351351351351,10.1351351351351,15,89,2.31600811332619,4.09659428195612,148,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,150.24465514791
"569","73",2020,"Brooklyn",0,36.0655737704918,13.1147540983607,16,44,2.57373786349462,3.5853387751731,122,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,123.850323838142
"570","73",2021,"Brooklyn",0,46.6666666666667,10,9,42,2.30258509299405,3.84303013394119,90,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,91.3649929953505
"571","73",2022,"Brooklyn",1,30.6666666666667,12,9,23,2.484906649788,3.42317628838093,75,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,76.1374941627921
"572","73",2023,"Brooklyn",1,59,4,4,59,1.38629436111989,4.07753744390572,100,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,101.516658883723
"573","73",2024,"Brooklyn",1,58.3333333333333,0,0,14,-Inf,4.0661736852554,24,98506,5373,3347,70765,66418,21709,76797,1413,1331,697,9201,0.054544901,0.033977625728382,0.718382636590664,0.67425334497391,0.220382514770674,0.779617485229326,0.01434430390027,0.007075711,0.093405478,24.3639981320935
"574","75",2017,"Brooklyn",0,50.5376344086022,2.1505376344086,4,94,0.765717873394781,3.92271829454489,186,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,92.5400758231589
"575","75",2018,"Brooklyn",0,55.9322033898305,6.21468926553672,11,99,1.82691572621263,4.02414030354885,177,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,88.0623302188125
"576","75",2018,"Queens",0,100,0,0,1,-Inf,4.60517018598809,1,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,0.497527289371822
"577","75",2019,"Brooklyn",0,57.3584905660377,5.66037735849057,15,152,1.73349056110408,4.04932088084815,265,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,131.844731683533
"578","75",2019,"Manhattan",0,0,0,0,0,-Inf,-Inf,1,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,0.497527289371822
"579","75",2020,"Brooklyn",0,46.583850931677,7.45341614906832,12,75,2.00867247079163,3.84125393453994,161,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,80.1018935888633
"580","75",2021,"Brooklyn",0,39.3700787401575,14.9606299212598,19,50,2.70542207869594,3.67300610495765,127,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,63.1859657502214
"581","75",2022,"Brooklyn",1,38.2113821138211,12.1951219512195,15,47,2.50103603171788,3.64313343232573,123,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,61.1958565927341
"582","75",2023,"Brooklyn",1,66.6666666666667,0.775193798449612,1,86,-0.254642218373581,4.19970507787993,129,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,64.181020328965
"583","75",2024,"Brooklyn",1,78.3783783783784,0,0,29,-Inf,4.36154810333034,37,200994,12658,6428,100195,92617,73762,127232,15070,14779,2072,24545,0.062977004,0.031981054,0.498497467586097,0.4607948495975,0.366986079186443,0.633013920813557,0.074977363,0.0103087654357841,0.122118073176314,18.4085097067574
"584","76",2017,"Brooklyn",0,53.0612244897959,0,0,26,-Inf,3.97144642589895,49,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,102.534055954299
"585","76",2018,"Brooklyn",0,67.741935483871,3.2258064516129,1,21,1.17118298150295,4.21570541922637,31,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,64.8684843792505
"586","76",2019,"Brooklyn",0,69.0476190476191,2.38095238095238,1,29,0.867500567704723,4.2347963976912,42,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,87.8863336751135
"587","76",2020,"Brooklyn",0,66.6666666666667,0,0,12,-Inf,4.19970507787993,18,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,37.6655715750487
"588","76",2021,"Brooklyn",0,45.4545454545455,18.1818181818182,4,10,2.90042209374967,3.81671282562382,22,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,46.0356985917261
"589","76",2022,"Brooklyn",1,27.7777777777778,11.1111111111111,2,5,2.40794560865187,3.32423634052603,18,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,37.6655715750487
"590","76",2023,"Brooklyn",1,43.75,18.75,3,7,2.93119375241642,3.77849161280362,16,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,33.4805080667099
"591","76",2024,"Brooklyn",1,0,0,0,0,-Inf,-Inf,4,47789,28940,27184,6409,5572,9134,38655,3039,2998,255,5236,0.605578689656616,0.568833832053401,0.134110360124715,0.116595869342317,0.19113185042583,0.80886814957417,0.06359204,0.005335956,0.109564962648308,8.37012701667748
"592","77",2017,"Brooklyn",0,46.7391304347826,2.17391304347826,2,43,0.776528789498996,3.84458172463261,92,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,90.8489438810274
"593","77",2018,"Brooklyn",0,51.5789473684211,6.31578947368421,6,49,1.84305276361561,3.94311359249818,95,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,93.8114094423652
"594","77",2019,"Brooklyn",0,56.4356435643564,8.91089108910891,9,57,2.18727424648305,4.03310093698138,101,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,99.7363405650409
"595","77",2020,"Brooklyn",0,32.3943661971831,9.85915492957746,7,23,2.28840045800209,3.47798452487593,71,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,70.1116849516624
"596","77",2021,"Brooklyn",0,32.6086956521739,17.3913043478261,8,15,2.85597033117883,3.48457899060121,46,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,45.4244719405137
"597","77",2022,"Brooklyn",1,38.8888888888889,5.55555555555556,2,14,1.71479842809193,3.66070857714724,36,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,35.5495867360542
"598","77",2023,"Brooklyn",1,60.5263157894737,5.26315789473684,2,23,1.66073120682165,4.10307824219085,38,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,37.5245637769461
"599","77",2024,"Brooklyn",1,50,0,0,6,-Inf,3.91202300542815,12,101267,28691,27086,51032,48696,13380,87887,4865,4760,371,10110,0.283320331401147,0.267471141,0.503935141753977,0.48086740991636,0.132125964035668,0.867874035964332,0.048041317,0.003663582,0.099835089,11.8498622453514
"600","78",2017,"Brooklyn",0,37.9310344827586,6.89655172413793,2,11,1.93102153656156,3.63576962879999,29,73203,48410,46560,6295,5731,9769,63434,6149,6069,226,8315,0.661311695,0.636039506577599,0.085993743,0.078289141,0.133450814857315,0.866549185142685,0.08399929,0.003087305,0.113588240919088,39.6158627378659
"601","78",2018,"Brooklyn",0,31.4285714285714,8.57142857142857,3,11,2.14843441316679,3.44771739729705,35,73203,48410,46560,6295,5731,9769,63434,6149,6069,226,8315,0.661311695,0.636039506577599,0.085993743,0.078289141,0.133450814857315,0.866549185142685,0.08399929,0.003087305,0.113588240919088,47.8122481319072
"602","78",2019,"Brooklyn",0,47.2222222222222,13.8888888888889,5,17,2.63108915996608,3.8548645915882,36,73203,48410,46560,6295,5731,9769,63434,6149,6069,226,8315,0.661311695,0.636039506577599,0.085993743,0.078289141,0.133450814857315,0.866549185142685,0.08399929,0.003087305,0.113588240919088,49.1783123642474
