CB2020,CT2020,BCTCB2020,GEOID,OBJECTID,CTLabel,BoroCT2020,NAME,DP03_0128PE,precinct
"1009","022602","50226021009","360850226021009",2283,"226.02","5022602",,,"123"
"1009","022802","50228021009","360850228021009",2066,"228.02","5022802",,,"123"
"1009","024401","50244011009","360850244011009",1224,"244.01","5024401",,,"123"
"1009","024402","50244021009","360850244021009",1225,"244.02","5024402",,,"123"
"1009","024800","50248001009","360850248001009",2284,"248","5024800",,,"123"
"1010","015602","50156021010","360850156021010",1193,"156.02","5015602",,,"123"
"1010","017005","50170051010","360850170051010",1195,"170.05","5017005",,,"123"
"1010","017009","50170091010","360850170091010",1197,"170.09","5017009",,,"123"
"1010","017011","50170111010","360850170111010",1198,"170.11","5017011",,,"123"
"1010","017012","50170121010","360850170121010",1199,"170.12","5017012",,,"123"
"1010","017013","50170131010","360850170131010",1200,"170.13","5017013",,,"123"
"1010","017015","50170151010","360850170151010",1202,"170.15","5017015",,,"123"
"1010","017016","50170161010","360850170161010",2065,"170.16","5017016",,,"123"
"1010","017600","50176001010","360850176001010",2185,"176","5017600",,,"123"
"1010","020803","50208031010","360850208031010",2037,"208.03","5020803",,,"123"
"1010","020804","50208041010","360850208041010",1216,"208.04","5020804",,,"123"
"1010","020805","50208051010","360850208051010",1217,"208.05","5020805",,,"123"
"1010","020806","50208061010","360850208061010",1218,"208.06","5020806",,,"123"
"1010","022601","50226011010","360850226011010",1220,"226.01","5022601",,,"123"
"1010","022802","50228021010","360850228021010",2066,"228.02","5022802",,,"123"
"1010","024401","50244011010","360850244011010",1224,"244.01","5024401",,,"123"
"1010","024402","50244021010","360850244021010",1225,"244.02","5024402",,,"123"
"1010","024800","50248001010","360850248001010",2284,"248","5024800",,,"123"
"1011","015602","50156021011","360850156021011",1193,"156.02","5015602",,,"123"
"1011","017005","50170051011","360850170051011",1195,"170.05","5017005",,,"123"
"1011","017009","50170091011","360850170091011",1197,"170.09","5017009",,,"123"
"1011","017011","50170111011","360850170111011",1198,"170.11","5017011",,,"123"
"1011","017012","50170121011","360850170121011",1199,"170.12","5017012",,,"123"
"1011","017013","50170131011","360850170131011",1200,"170.13","5017013",,,"123"
"1011","017015","50170151011","360850170151011",1202,"170.15","5017015",,,"123"
"1011","017016","50170161011","360850170161011",2065,"170.16","5017016",,,"123"
"1011","017600","50176001011","360850176001011",2185,"176","5017600",,,"123"
"1011","020804","50208041011","360850208041011",1216,"208.04","5020804",,,"123"
"1011","020805","50208051011","360850208051011",1217,"208.05","5020805",,,"123"
"1011","020806","50208061011","360850208061011",1218,"208.06","5020806",,,"123"
"1011","022601","50226011011","360850226011011",1220,"226.01","5022601",,,"123"
"1011","022802","50228021011","360850228021011",2066,"228.02","5022802",,,"123"
"1011","024401","50244011011","360850244011011",1224,"244.01","5024401",,,"123"
"1011","024402","50244021011","360850244021011",1225,"244.02","5024402",,,"123"
"1011","024800","50248001011","360850248001011",2284,"248","5024800",,,"123"
"1012","014607","50146071012","360850146071012",1188,"146.07","5014607",,,"123"
"1012","015602","50156021012","360850156021012",1193,"156.02","5015602",,,"123"
"1012","017005","50170051012","360850170051012",1195,"170.05","5017005",,,"123"
"1012","017009","50170091012","360850170091012",1197,"170.09","5017009",,,"123"
"1012","017011","50170111012","360850170111012",1198,"170.11","5017011",,,"123"
"1012","017012","50170121012","360850170121012",1199,"170.12","5017012",,,"123"
"1012","017013","50170131012","360850170131012",1200,"170.13","5017013",,,"123"
"1012","017015","50170151012","360850170151012",1202,"170.15","5017015",,,"123"
"1012","017016","50170161012","360850170161012",2065,"170.16","5017016",,,"123"
"1012","017600","50176001012","360850176001012",2185,"176","5017600",,,"123"
"1012","019800","50198001012","360850198001012",2036,"198","5019800",,,"123"
"1012","020804","50208041012","360850208041012",1216,"208.04","5020804",,,"123"
"1012","020805","50208051012","360850208051012",1217,"208.05","5020805",,,"123"
"1012","020806","50208061012","360850208061012",1218,"208.06","5020806",,,"123"
"1012","022601","50226011012","360850226011012",1220,"226.01","5022601",,,"123"
"1012","022802","50228021012","360850228021012",2066,"228.02","5022802",,,"123"
"1012","024401","50244011012","360850244011012",1224,"244.01","5024401",,,"123"
"1012","024402","50244021012","360850244021012",1225,"244.02","5024402",,,"123"
"1012","024800","50248001012","360850248001012",2284,"248","5024800",,,"123"
"1013","014607","50146071013","360850146071013",1188,"146.07","5014607",,,"123"
"1013","017005","50170051013","360850170051013",1195,"170.05","5017005",,,"123"
"1013","017009","50170091013","360850170091013",1197,"170.09","5017009",,,"123"
"1013","017011","50170111013","360850170111013",1198,"170.11","5017011",,,"123"
"1013","017012","50170121013","360850170121013",1199,"170.12","5017012",,,"123"
"1013","017015","50170151013","360850170151013",1202,"170.15","5017015",,,"123"
"1013","017016","50170161013","360850170161013",2065,"170.16","5017016",,,"123"
"1013","017600","50176001013","360850176001013",2185,"176","5017600",,,"123"
"1013","019800","50198001013","360850198001013",2036,"198","5019800",,,"123"
"1013","020804","50208041013","360850208041013",1216,"208.04","5020804",,,"123"
"1013","020805","50208051013","360850208051013",1217,"208.05","5020805",,,"123"
"1013","020806","50208061013","360850208061013",1218,"208.06","5020806",,,"123"
"1013","022601","50226011013","360850226011013",1220,"226.01","5022601",,,"123"
"1013","022802","50228021013","360850228021013",2066,"228.02","5022802",,,"123"
"1013","024401","50244011013","360850244011013",1224,"244.01","5024401",,,"123"
"1013","024402","50244021013","360850244021013",1225,"244.02","5024402",,,"123"
"1013","024800","50248001013","360850248001013",2284,"248","5024800",,,"123"
"1014","017005","50170051014","360850170051014",1195,"170.05","5017005",,,"123"
"1014","017009","50170091014","360850170091014",1197,"170.09","5017009",,,"123"
"1014","017011","50170111014","360850170111014",1198,"170.11","5017011",,,"123"
"1014","017012","50170121014","360850170121014",1199,"170.12","5017012",,,"123"
"1014","017015","50170151014","360850170151014",1202,"170.15","5017015",,,"123"
"1014","017016","50170161014","360850170161014",2065,"170.16","5017016",,,"123"
"1014","017600","50176001014","360850176001014",2185,"176","5017600",,,"123"
"1014","019800","50198001014","360850198001014",2036,"198","5019800",,,"123"
"1014","020804","50208041014","360850208041014",1216,"208.04","5020804",,,"123"
"1014","020805","50208051014","360850208051014",1217,"208.05","5020805",,,"123"
"1014","020806","50208061014","360850208061014",1218,"208.06","5020806",,,"123"
"1014","022601","50226011014","360850226011014",1220,"226.01","5022601",,,"123"
"1014","022802","50228021014","360850228021014",2066,"228.02","5022802",,,"123"
"1014","024401","50244011014","360850244011014",1224,"244.01","5024401",,,"123"
"1014","024402","50244021014","360850244021014",1225,"244.02","5024402",,,"123"
"1014","024800","50248001014","360850248001014",2284,"248","5024800",,,"123"
"1015","017005","50170051015","360850170051015",1195,"170.05","5017005",,,"123"
"1015","017011","50170111015","360850170111015",1198,"170.11","5017011",,,"123"
"1015","017012","50170121015","360850170121015",1199,"170.12","5017012",,,"123"
"1015","017015","50170151015","360850170151015",1202,"170.15","5017015",,,"123"
"1015","017016","50170161015","360850170161015",2065,"170.16","5017016",,,"123"
"1015","017600","50176001015","360850176001015",2185,"176","5017600",,,"123"
"1015","020804","50208041015","360850208041015",1216,"208.04","5020804",,,"123"
"1015","020805","50208051015","360850208051015",1217,"208.05","5020805",,,"123"
"1015","020806","50208061015","360850208061015",1218,"208.06","5020806",,,"123"
"1015","022601","50226011015","360850226011015",1220,"226.01","5022601",,,"123"
"1015","022802","50228021015","360850228021015",2066,"228.02","5022802",,,"123"
"1015","024401","50244011015","360850244011015",1224,"244.01","5024401",,,"123"
"1016","017005","50170051016","360850170051016",1195,"170.05","5017005",,,"123"
"1016","017011","50170111016","360850170111016",1198,"170.11","5017011",,,"123"
"1016","017012","50170121016","360850170121016",1199,"170.12","5017012",,,"123"
"1016","017015","50170151016","360850170151016",1202,"170.15","5017015",,,"123"
"1016","017016","50170161016","360850170161016",2065,"170.16","5017016",,,"123"
"1016","017600","50176001016","360850176001016",2185,"176","5017600",,,"123"
"1016","020804","50208041016","360850208041016",1216,"208.04","5020804",,,"123"
"1016","020805","50208051016","360850208051016",1217,"208.05","5020805",,,"123"
"1016","020806","50208061016","360850208061016",1218,"208.06","5020806",,,"123"
"1016","022601","50226011016","360850226011016",1220,"226.01","5022601",,,"123"
"1016","022802","50228021016","360850228021016",2066,"228.02","5022802",,,"123"
"1016","024401","50244011016","360850244011016",1224,"244.01","5024401",,,"123"
"1016","024402","50244021016","360850244021016",1225,"244.02","5024402",,,"123"
"2021","020803","50208032021","360850208032021",2037,"208.03","5020803",,,"123"
"2021","020804","50208042021","360850208042021",1216,"208.04","5020804",,,"123"
"2022","017005","50170052022","360850170052022",1195,"170.05","5017005",,,"123"
"2022","017009","50170092022","360850170092022",1197,"170.09","5017009",,,"123"
"2022","020803","50208032022","360850208032022",2037,"208.03","5020803",,,"123"
"2022","020804","50208042022","360850208042022",1216,"208.04","5020804",,,"123"
"2023","017005","50170052023","360850170052023",1195,"170.05","5017005",,,"123"
"2023","020803","50208032023","360850208032023",2037,"208.03","5020803",,,"123"
"2023","020804","50208042023","360850208042023",1216,"208.04","5020804",,,"123"
"2024","017005","50170052024","360850170052024",1195,"170.05","5017005",,,"123"
"2024","020803","50208032024","360850208032024",2037,"208.03","5020803",,,"123"
"2024","020804","50208042024","360850208042024",1216,"208.04","5020804",,,"123"
"2025","020804","50208042025","360850208042025",1216,"208.04","5020804",,,"123"
"2026","020804","50208042026","360850208042026",1216,"208.04","5020804",,,"123"
"2027","020804","50208042027","360850208042027",1216,"208.04","5020804",,,"123"
"1017","017005","50170051017","360850170051017",1195,"170.05","5017005",,,"123"
"1017","017011","50170111017","360850170111017",1198,"170.11","5017011",,,"123"
"1017","017012","50170121017","360850170121017",1199,"170.12","5017012",,,"123"
"1017","017015","50170151017","360850170151017",1202,"170.15","5017015",,,"123"
"1017","017016","50170161017","360850170161017",2065,"170.16","5017016",,,"123"
"1017","017600","50176001017","360850176001017",2185,"176","5017600",,,"123"
"1017","020804","50208041017","360850208041017",1216,"208.04","5020804",,,"123"
"1017","020805","50208051017","360850208051017",1217,"208.05","5020805",,,"123"
"1017","022802","50228021017","360850228021017",2066,"228.02","5022802",,,"123"
"1017","024401","50244011017","360850244011017",1224,"244.01","5024401",,,"123"
"1017","024402","50244021017","360850244021017",1225,"244.02","5024402",,,"123"
"1018","017011","50170111018","360850170111018",1198,"170.11","5017011",,,"123"
"1018","017015","50170151018","360850170151018",1202,"170.15","5017015",,,"123"
"1018","017016","50170161018","360850170161018",2065,"170.16","5017016",,,"123"
"1018","017600","50176001018","360850176001018",2185,"176","5017600",,,"123"
"1018","020804","50208041018","360850208041018",1216,"208.04","5020804",,,"123"
"1018","024401","50244011018","360850244011018",1224,"244.01","5024401",,,"123"
"1018","024402","50244021018","360850244021018",1225,"244.02","5024402",,,"123"
"1019","017005","50170051019","360850170051019",1195,"170.05","5017005",,,"123"
"1019","017011","50170111019","360850170111019",1198,"170.11","5017011",,,"123"
"1019","017015","50170151019","360850170151019",1202,"170.15","5017015",,,"123"
"1019","017016","50170161019","360850170161019",2065,"170.16","5017016",,,"123"
"1019","017600","50176001019","360850176001019",2185,"176","5017600",,,"123"
"1019","020804","50208041019","360850208041019",1216,"208.04","5020804",,,"123"
"1019","022802","50228021019","360850228021019",2066,"228.02","5022802",,,"123"
"1019","024401","50244011019","360850244011019",1224,"244.01","5024401",,,"123"
"1019","024402","50244021019","360850244021019",1225,"244.02","5024402",,,"123"
"1020","017005","50170051020","360850170051020",1195,"170.05","5017005",,,"123"
"1020","017011","50170111020","360850170111020",1198,"170.11","5017011",,,"123"
"1020","017015","50170151020","360850170151020",1202,"170.15","5017015",,,"123"
"1020","020804","50208041020","360850208041020",1216,"208.04","5020804",,,"123"
"1020","022802","50228021020","360850228021020",2066,"228.02","5022802",,,"123"
"1020","024401","50244011020","360850244011020",1224,"244.01","5024401",,,"123"
"1021","017005","50170051021","360850170051021",1195,"170.05","5017005",,,"123"
"1021","017015","50170151021","360850170151021",1202,"170.15","5017015",,,"123"
"1021","020804","50208041021","360850208041021",1216,"208.04","5020804",,,"123"
"1021","024401","50244011021","360850244011021",1224,"244.01","5024401",,,"123"
"1021","024402","50244021021","360850244021021",1225,"244.02","5024402",,,"123"
"1022","017005","50170051022","360850170051022",1195,"170.05","5017005",,,"123"
"1022","017015","50170151022","360850170151022",1202,"170.15","5017015",,,"123"
"1022","020804","50208041022","360850208041022",1216,"208.04","5020804",,,"123"
"1022","024402","50244021022","360850244021022",1225,"244.02","5024402",,,"123"
"1023","017005","50170051023","360850170051023",1195,"170.05","5017005",,,"123"
"1023","017015","50170151023","360850170151023",1202,"170.15","5017015",,,"123"
"1023","020804","50208041023","360850208041023",1216,"208.04","5020804",,,"123"
"1024","017005","50170051024","360850170051024",1195,"170.05","5017005",,,"123"
"1024","017015","50170151024","360850170151024",1202,"170.15","5017015",,,"123"
"1024","020804","50208041024","360850208041024",1216,"208.04","5020804",,,"123"
"1024","022802","50228021024","360850228021024",2066,"228.02","5022802",,,"123"
"1025","017005","50170051025","360850170051025",1195,"170.05","5017005",,,"123"
"1025","017015","50170151025","360850170151025",1202,"170.15","5017015",,,"123"
"1025","020804","50208041025","360850208041025",1216,"208.04","5020804",,,"123"
"1025","024402","50244021025","360850244021025",1225,"244.02","5024402",,,"123"
"1026","017005","50170051026","360850170051026",1195,"170.05","5017005",,,"123"
"1026","017015","50170151026","360850170151026",1202,"170.15","5017015",,,"123"
"1026","020804","50208041026","360850208041026",1216,"208.04","5020804",,,"123"
"1027","017005","50170051027","360850170051027",1195,"170.05","5017005",,,"123"
"1027","017015","50170151027","360850170151027",1202,"170.15","5017015",,,"123"
"1028","017005","50170051028","360850170051028",1195,"170.05","5017005",,,"123"
"1028","017015","50170151028","360850170151028",1202,"170.15","5017015",,,"123"
"1029","017005","50170051029","360850170051029",1195,"170.05","5017005",,,"123"
"1029","017015","50170151029","360850170151029",1202,"170.15","5017015",,,"123"
"1030","017005","50170051030","360850170051030",1195,"170.05","5017005",,,"123"
"1030","017015","50170151030","360850170151030",1202,"170.15","5017015",,,"123"
"1031","017005","50170051031","360850170051031",1195,"170.05","5017005",,,"123"
"1032","017005","50170051032","360850170051032",1195,"170.05","5017005",,,"123"
"1033","017005","50170051033","360850170051033",1195,"170.05","5017005",,,"123"
"1034","017005","50170051034","360850170051034",1195,"170.05","5017005",,,"123"
"1035","017005","50170051035","360850170051035",1195,"170.05","5017005",,,"123"
"1036","017005","50170051036","360850170051036",1195,"170.05","5017005",,,"123"
"1037","017005","50170051037","360850170051037",1195,"170.05","5017005",,,"123"
"1038","017005","50170051038","360850170051038",1195,"170.05","5017005",,,"123"
"1039","017005","50170051039","360850170051039",1195,"170.05","5017005",,,"123"
"1040","017005","50170051040","360850170051040",1195,"170.05","5017005",,,"123"
"1041","017005","50170051041","360850170051041",1195,"170.05","5017005",,,"123"
"1042","017005","50170051042","360850170051042",1195,"170.05","5017005",,,"123"
"2000","015602","50156022000","360850156022000",1193,"156.02","5015602",,,"123"
"2000","017005","50170052000","360850170052000",1195,"170.05","5017005",,,"123"
"2000","017007","50170072000","360850170072000",1196,"170.07","5017007",,,"123"
"2000","017009","50170092000","360850170092000",1197,"170.09","5017009",,,"123"
"2000","017011","50170112000","360850170112000",1198,"170.11","5017011",,,"123"
"2000","017012","50170122000","360850170122000",1199,"170.12","5017012",,,"123"
"2000","017013","50170132000","360850170132000",1200,"170.13","5017013",,,"123"
"2000","017014","50170142000","360850170142000",1201,"170.14","5017014",,,"123"
"2000","017016","50170162000","360850170162000",2065,"170.16","5017016",,,"123"
"2000","017600","50176002000","360850176002000",2185,"176","5017600",,,"123"
"2000","019800","50198002000","360850198002000",2036,"198","5019800",,,"123"
"2000","020803","50208032000","360850208032000",2037,"208.03","5020803",,,"123"
"2000","020804","50208042000","360850208042000",1216,"208.04","5020804",,,"123"
"2000","020805","50208052000","360850208052000",1217,"208.05","5020805",,,"123"
"2000","020806","50208062000","360850208062000",1218,"208.06","5020806",,,"123"
"2000","022601","50226012000","360850226012000",1220,"226.01","5022601",,,"123"
"2000","022602","50226022000","360850226022000",2283,"226.02","5022602",,,"123"
"2000","022801","50228012000","360850228012000",1221,"228.01","5022801",,,"123"
"2000","024401","50244012000","360850244012000",1224,"244.01","5024401",,,"123"
"2000","024402","50244022000","360850244022000",1225,"244.02","5024402",,,"123"
"2001","015602","50156022001","360850156022001",1193,"156.02","5015602",,,"123"
"2001","017005","50170052001","360850170052001",1195,"170.05","5017005",,,"123"
"2001","017007","50170072001","360850170072001",1196,"170.07","5017007",,,"123"
"2001","017009","50170092001","360850170092001",1197,"170.09","5017009",,,"123"
"2001","017011","50170112001","360850170112001",1198,"170.11","5017011",,,"123"
"2001","017012","50170122001","360850170122001",1199,"170.12","5017012",,,"123"
"2001","017013","50170132001","360850170132001",1200,"170.13","5017013",,,"123"
"2001","017014","50170142001","360850170142001",1201,"170.14","5017014",,,"123"
"2001","017016","50170162001","360850170162001",2065,"170.16","5017016",,,"123"
"2001","017600","50176002001","360850176002001",2185,"176","5017600",,,"123"
"2001","020803","50208032001","360850208032001",2037,"208.03","5020803",,,"123"
"2001","020804","50208042001","360850208042001",1216,"208.04","5020804",,,"123"
"2001","020805","50208052001","360850208052001",1217,"208.05","5020805",,,"123"
"2001","020806","50208062001","360850208062001",1218,"208.06","5020806",,,"123"
"2001","022601","50226012001","360850226012001",1220,"226.01","5022601",,,"123"
"2001","022602","50226022001","360850226022001",2283,"226.02","5022602",,,"123"
"2001","022801","50228012001","360850228012001",1221,"228.01","5022801",,,"123"
"2001","024401","50244012001","360850244012001",1224,"244.01","5024401",,,"123"
"2001","024402","50244022001","360850244022001",1225,"244.02","5024402",,,"123"
"2001","024800","50248002001","360850248002001",2284,"248","5024800",,,"123"
"2002","015602","50156022002","360850156022002",1193,"156.02","5015602",,,"123"
"2002","017005","50170052002","360850170052002",1195,"170.05","5017005",,,"123"
"2002","017009","50170092002","360850170092002",1197,"170.09","5017009",,,"123"
"2002","017011","50170112002","360850170112002",1198,"170.11","5017011",,,"123"
"2002","017012","50170122002","360850170122002",1199,"170.12","5017012",,,"123"
"2002","017013","50170132002","360850170132002",1200,"170.13","5017013",,,"123"
"2002","017014","50170142002","360850170142002",1201,"170.14","5017014",,,"123"
"2002","017016","50170162002","360850170162002",2065,"170.16","5017016",,,"123"
"2002","017600","50176002002","360850176002002",2185,"176","5017600",,,"123"
"2002","020803","50208032002","360850208032002",2037,"208.03","5020803",,,"123"
"2002","020804","50208042002","360850208042002",1216,"208.04","5020804",,,"123"
"2002","020805","50208052002","360850208052002",1217,"208.05","5020805",,,"123"
"2002","020806","50208062002","360850208062002",1218,"208.06","5020806",,,"123"
"2002","022601","50226012002","360850226012002",1220,"226.01","5022601",,,"123"
"2002","022602","50226022002","360850226022002",2283,"226.02","5022602",,,"123"
"2002","022801","50228012002","360850228012002",1221,"228.01","5022801",,,"123"
"2002","024401","50244012002","360850244012002",1224,"244.01","5024401",,,"123"
"2002","024402","50244022002","360850244022002",1225,"244.02","5024402",,,"123"
"2002","024800","50248002002","360850248002002",2284,"248","5024800",,,"123"
"2003","015602","50156022003","360850156022003",1193,"156.02","5015602",,,"123"
"2003","017005","50170052003","360850170052003",1195,"170.05","5017005",,,"123"
"2003","017007","50170072003","360850170072003",1196,"170.07","5017007",,,"123"
"2003","017009","50170092003","360850170092003",1197,"170.09","5017009",,,"123"
"2003","017011","50170112003","360850170112003",1198,"170.11","5017011",,,"123"
"2003","017012","50170122003","360850170122003",1199,"170.12","5017012",,,"123"
"2003","017013","50170132003","360850170132003",1200,"170.13","5017013",,,"123"
"2003","017014","50170142003","360850170142003",1201,"170.14","5017014",,,"123"
"2003","017016","50170162003","360850170162003",2065,"170.16","5017016",,,"123"
"2003","017600","50176002003","360850176002003",2185,"176","5017600",,,"123"
"2003","019800","50198002003","360850198002003",2036,"198","5019800",,,"123"
"2003","020803","50208032003","360850208032003",2037,"208.03","5020803",,,"123"
"2003","020804","50208042003","360850208042003",1216,"208.04","5020804",,,"123"
"2003","020805","50208052003","360850208052003",1217,"208.05","5020805",,,"123"
"2003","022601","50226012003","360850226012003",1220,"226.01","5022601",,,"123"
"2003","022602","50226022003","360850226022003",2283,"226.02","5022602",,,"123"
"2003","022801","50228012003","360850228012003",1221,"228.01","5022801",,,"123"
"2003","024401","50244012003","360850244012003",1224,"244.01","5024401",,,"123"
"2003","024402","50244022003","360850244022003",1225,"244.02","5024402",,,"123"
"2003","024800","50248002003","360850248002003",2284,"248","5024800",,,"123"
"2004","015602","50156022004","360850156022004",1193,"156.02","5015602",,,"123"
"2004","017005","50170052004","360850170052004",1195,"170.05","5017005",,,"123"
"2004","017007","50170072004","360850170072004",1196,"170.07","5017007",,,"123"
"2004","017009","50170092004","360850170092004",1197,"170.09","5017009",,,"123"
"2004","017012","50170122004","360850170122004",1199,"170.12","5017012",,,"123"
"2004","017013","50170132004","360850170132004",1200,"170.13","5017013",,,"123"
"2004","017014","50170142004","360850170142004",1201,"170.14","5017014",,,"123"
"2004","017016","50170162004","360850170162004",2065,"170.16","5017016",,,"123"
"2004","017600","50176002004","360850176002004",2185,"176","5017600",,,"123"
"2004","019800","50198002004","360850198002004",2036,"198","5019800",,,"123"
"2004","020803","50208032004","360850208032004",2037,"208.03","5020803",,,"123"
"2004","020804","50208042004","360850208042004",1216,"208.04","5020804",,,"123"
"2004","020805","50208052004","360850208052004",1217,"208.05","5020805",,,"123"
"2004","020806","50208062004","360850208062004",1218,"208.06","5020806",,,"123"
"2004","022601","50226012004","360850226012004",1220,"226.01","5022601",,,"123"
"2004","022602","50226022004","360850226022004",2283,"226.02","5022602",,,"123"
"2004","022801","50228012004","360850228012004",1221,"228.01","5022801",,,"123"
"2004","024401","50244012004","360850244012004",1224,"244.01","5024401",,,"123"
"2004","024402","50244022004","360850244022004",1225,"244.02","5024402",,,"123"
"2004","024800","50248002004","360850248002004",2284,"248","5024800",,,"123"
"2005","015602","50156022005","360850156022005",1193,"156.02","5015602",,,"123"
"2005","017005","50170052005","360850170052005",1195,"170.05","5017005",,,"123"
"2005","017007","50170072005","360850170072005",1196,"170.07","5017007",,,"123"
"2005","017009","50170092005","360850170092005",1197,"170.09","5017009",,,"123"
"2005","017012","50170122005","360850170122005",1199,"170.12","5017012",,,"123"
"2005","017014","50170142005","360850170142005",1201,"170.14","5017014",,,"123"
"2005","017016","50170162005","360850170162005",2065,"170.16","5017016",,,"123"
"2005","017600","50176002005","360850176002005",2185,"176","5017600",,,"123"
"2005","019800","50198002005","360850198002005",2036,"198","5019800",,,"123"
"2005","020803","50208032005","360850208032005",2037,"208.03","5020803",,,"123"
"2005","020804","50208042005","360850208042005",1216,"208.04","5020804",,,"123"
"2005","020805","50208052005","360850208052005",1217,"208.05","5020805",,,"123"
"2005","020806","50208062005","360850208062005",1218,"208.06","5020806",,,"123"
"2005","022601","50226012005","360850226012005",1220,"226.01","5022601",,,"123"
"2005","022602","50226022005","360850226022005",2283,"226.02","5022602",,,"123"
"2005","024402","50244022005","360850244022005",1225,"244.02","5024402",,,"123"
"2005","024800","50248002005","360850248002005",2284,"248","5024800",,,"123"
"2006","015602","50156022006","360850156022006",1193,"156.02","5015602",,,"123"
"2006","017005","50170052006","360850170052006",1195,"170.05","5017005",,,"123"
"2006","017007","50170072006","360850170072006",1196,"170.07","5017007",,,"123"
"2006","017009","50170092006","360850170092006",1197,"170.09","5017009",,,"123"
"2006","017011","50170112006","360850170112006",1198,"170.11","5017011",,,"123"
"2006","017012","50170122006","360850170122006",1199,"170.12","5017012",,,"123"
"2006","017014","50170142006","360850170142006",1201,"170.14","5017014",,,"123"
"2006","017016","50170162006","360850170162006",2065,"170.16","5017016",,,"123"
"2006","017600","50176002006","360850176002006",2185,"176","5017600",,,"123"
"2006","019800","50198002006","360850198002006",2036,"198","5019800",,,"123"
"2006","020803","50208032006","360850208032006",2037,"208.03","5020803",,,"123"
"2006","020804","50208042006","360850208042006",1216,"208.04","5020804",,,"123"
"2006","020805","50208052006","360850208052006",1217,"208.05","5020805",,,"123"
"2006","020806","50208062006","360850208062006",1218,"208.06","5020806",,,"123"
"2006","022601","50226012006","360850226012006",1220,"226.01","5022601",,,"123"
"2006","022602","50226022006","360850226022006",2283,"226.02","5022602",,,"123"
"2006","024401","50244012006","360850244012006",1224,"244.01","5024401",,,"123"
"2006","024402","50244022006","360850244022006",1225,"244.02","5024402",,,"123"
"2006","024800","50248002006","360850248002006",2284,"248","5024800",,,"123"
"2007","015602","50156022007","360850156022007",1193,"156.02","5015602",,,"123"
"2007","017005","50170052007","360850170052007",1195,"170.05","5017005",,,"123"
"2007","017009","50170092007","360850170092007",1197,"170.09","5017009",,,"123"
"2007","017011","50170112007","360850170112007",1198,"170.11","5017011",,,"123"
"2007","017012","50170122007","360850170122007",1199,"170.12","5017012",,,"123"
"2007","017014","50170142007","360850170142007",1201,"170.14","5017014",,,"123"
"2007","017016","50170162007","360850170162007",2065,"170.16","5017016",,,"123"
"2007","017600","50176002007","360850176002007",2185,"176","5017600",,,"123"
"2007","019800","50198002007","360850198002007",2036,"198","5019800",,,"123"
"2007","020804","50208042007","360850208042007",1216,"208.04","5020804",,,"123"
"2007","020805","50208052007","360850208052007",1217,"208.05","5020805",,,"123"
"2007","020806","50208062007","360850208062007",1218,"208.06","5020806",,,"123"
"2007","022601","50226012007","360850226012007",1220,"226.01","5022601",,,"123"
"2007","022602","50226022007","360850226022007",2283,"226.02","5022602",,,"123"
"2007","024402","50244022007","360850244022007",1225,"244.02","5024402",,,"123"
"2008","015602","50156022008","360850156022008",1193,"156.02","5015602",,,"123"
"2008","017005","50170052008","360850170052008",1195,"170.05","5017005",,,"123"
"2008","017009","50170092008","360850170092008",1197,"170.09","5017009",,,"123"
"2008","017011","50170112008","360850170112008",1198,"170.11","5017011",,,"123"
"2008","017012","50170122008","360850170122008",1199,"170.12","5017012",,,"123"
"2008","017014","50170142008","360850170142008",1201,"170.14","5017014",,,"123"
"2008","017016","50170162008","360850170162008",2065,"170.16","5017016",,,"123"
"2008","017600","50176002008","360850176002008",2185,"176","5017600",,,"123"
"2008","019800","50198002008","360850198002008",2036,"198","5019800",,,"123"
"2008","020803","50208032008","360850208032008",2037,"208.03","5020803",,,"123"
"2008","020804","50208042008","360850208042008",1216,"208.04","5020804",,,"123"
"2008","020805","50208052008","360850208052008",1217,"208.05","5020805",,,"123"
"2008","020806","50208062008","360850208062008",1218,"208.06","5020806",,,"123"
"2008","022601","50226012008","360850226012008",1220,"226.01","5022601",,,"123"
"2008","022602","50226022008","360850226022008",2283,"226.02","5022602",,,"123"
"2008","024401","50244012008","360850244012008",1224,"244.01","5024401",,,"123"
"2008","024402","50244022008","360850244022008",1225,"244.02","5024402",,,"123"
"2008","024800","50248002008","360850248002008",2284,"248","5024800",,,"123"
"2009","015602","50156022009","360850156022009",1193,"156.02","5015602",,,"123"
"2009","017005","50170052009","360850170052009",1195,"170.05","5017005",,,"123"
"2009","017009","50170092009","360850170092009",1197,"170.09","5017009",,,"123"
"2009","017011","50170112009","360850170112009",1198,"170.11","5017011",,,"123"
"2009","017012","50170122009","360850170122009",1199,"170.12","5017012",,,"123"
"2009","017014","50170142009","360850170142009",1201,"170.14","5017014",,,"123"
"2009","017016","50170162009","360850170162009",2065,"170.16","5017016",,,"123"
"2009","017600","50176002009","360850176002009",2185,"176","5017600",,,"123"
"2009","019800","50198002009","360850198002009",2036,"198","5019800",,,"123"
"2009","020803","50208032009","360850208032009",2037,"208.03","5020803",,,"123"
"2009","020804","50208042009","360850208042009",1216,"208.04","5020804",,,"123"
"2009","020805","50208052009","360850208052009",1217,"208.05","5020805",,,"123"
"2009","022601","50226012009","360850226012009",1220,"226.01","5022601",,,"123"
